Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_N,BusinessTravel_R,Department_Re&De,Department_Sales,EducationField_LE,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_TD,Gender_Male,JobRole_Healthcare,JobRole_LT,JobRole_MD,JobRole_Manager,JobRole_RD,JobRole_RS,JobRole_SE,JobRole_SR,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
33,1146,1.4915166961003585,3,1220,2,82,3,2,3,-0.19887352064949923,4905,-0.5864173580242138,12,3,1,1,0.14841116175654057,3,2,0.7747243810088977,0.8826704550237439,-0.9733423721381878,-0.8150542438112763,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,917,-0.041631410602158754,4,1221,3,60,1,1,3,-0.9581706809940418,6865,-0.5864173580242138,14,3,3,1,-0.3075690972864685,4,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
30,853,0.11438560306990991,4,1224,3,49,3,2,3,-0.5940812932757634,11309,-0.5864173580242138,13,3,1,3,0.14841116175654057,4,2,0.7747243810088977,0.8826704550237439,1.7403381992547586,1.1817781057751064,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
44,200,1.6587145799833682,4,1225,4,32,3,2,4,-0.19821030697447603,7744,-0.5864173580242138,25,4,2,0,1.0742889058518768,3,3,1.6293589179020018,1.3934310688405542,2.2860234096023904,1.9110460185440619,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
20,654,1.2963320365337836,3,1226,3,43,4,1,4,-0.99317210087254,5050,-0.5864173580242138,17,3,4,0,-1.711976498306294,2,3,-0.9425126477879964,-0.8636316179711291,0.38349791355828505,-0.31199299600307684,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
46,150,-1.0316074699401947,4,1228,4,60,3,2,4,0.5327272651939793,17433,0.019234092976174,11,3,3,1,0.38760875109346676,3,2,0.177344441121138,0.009519418526307482,-0.11727146504788616,0.3217892224056365,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
42,179,-1.0316074699401947,5,1231,4,79,4,2,1,0.2880019341217377,12858,1.484318630192897,16,3,1,1,0.14841116175654057,3,4,-0.2673643643857992,0.009519418526307482,-0.9733423721381878,0.04493463955819317,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
60,696,0.11438560306990991,4,1233,2,52,4,2,4,0.011583733313204309,10893,-1.6217853521327694,18,3,2,1,0.38760875109346676,3,3,0.889725624247082,0.8826704550237439,-0.11727146504788616,1.1817781057751064,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
32,116,0.7682362244210447,3,1234,3,77,2,1,2,-0.9570727395492626,7331,-0.5864173580242138,20,4,3,1,-1.711976498306294,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
32,1316,-1.0316074699401947,2,1235,4,38,3,2,3,-0.05384603271781823,2338,0.7822646819350587,14,3,4,0,0.14841116175654057,2,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,0.9049235229276625,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
36,363,-1.5053496669764959,3,1237,3,77,1,3,1,1.0278381008559518,4235,0.019234092976174,21,4,3,1,0.8535671492801944,2,3,0.35383028348375706,0.8826704550237439,1.594870349132717,0.9049235229276625,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
33,117,0.37510474792386383,3,1238,1,60,3,1,4,-0.9363625282866146,6311,-1.6217853521327694,13,3,2,1,0.6849186648651102,5,3,1.1846501123950648,1.2838236490365953,1.0143927182504924,1.3000296076241802,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
40,107,0.48646440151058035,3,1239,2,84,2,2,2,0.42116489829494885,11591,1.484318630192897,12,3,2,1,-0.3075690972864685,2,4,-0.026393511770457165,-0.8636316179711291,-0.11727146504788616,0.04493463955819317,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,1356,0.48646440151058035,4,1240,3,57,3,2,4,-0.06837472391365795,20623,-1.6217853521327694,14,3,2,0,-0.7194887361547153,4,3,-0.2673643643857992,0.009519418526307482,-0.11727146504788616,-0.8150542438112763,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
30,1465,-1.5053496669764959,3,1241,4,63,3,1,2,-0.5566040356383379,9369,-1.6217853521327694,21,4,1,1,0.38760875109346676,2,3,0.889725624247082,1.16376230475229,1.2395688206485869,0.9049235229276625,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
42,458,1.5356121941788146,5,1242,1,60,3,3,1,1.407367004121211,23281,0.4489506360843417,17,3,3,0,1.0742889058518768,6,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
35,1212,0.2520023621193102,2,1243,3,78,2,3,4,1.046085459821815,13755,0.7822646819350587,11,3,2,1,0.7717244644490785,6,2,1.0934635771386776,-0.3528710041543192,1.0143927182504924,1.5072938939994467,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
27,1103,0.8488469449601651,3,1244,1,42,3,1,1,-1.2653578455487486,14377,-0.5864173580242138,14,3,4,2,0.01194059718201139,3,2,0.6487547716317403,0.8826704550237439,1.429952502512088,1.0510571351745928,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
54,966,-1.5053496669764959,4,1245,4,53,3,3,3,1.0641143450847843,9659,1.484318630192897,17,3,1,1,1.7642122266006572,2,1,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,0.3217892224056365,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
44,1117,-1.0316074699401947,1,1246,1,72,4,1,4,-1.4243118545851647,19982,-0.5864173580242138,13,3,4,1,0.14841116175654057,5,3,0.7747243810088977,0.5202800323431175,1.594870349132717,0.9049235229276625,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
19,504,0.48646440151058035,3,1248,1,96,2,1,2,-1.5425986988397968,6148,-0.5864173580242138,25,4,2,0,-2.292544621589625,2,4,-1.4784079885513208,-0.8636316179711291,-0.9733423721381878,-1.675043127180746,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
29,1010,-1.5053496669764959,3,1249,1,97,3,1,4,-0.4823335357756716,5598,-0.5864173580242138,15,3,1,3,-1.3000568594380468,5,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,685,-0.6954820319532931,3,1250,4,85,3,4,4,1.8568015070396722,23474,0.4489506360843417,14,3,1,0,1.8852863291448814,2,3,0.7747243810088977,1.16376230475229,-0.9733423721381878,1.1817781057751064,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
31,1332,0.5881278001062117,2,1251,3,80,3,2,1,0.41698418312737723,17089,-0.5864173580242138,12,3,4,0,-0.49876697958303323,2,2,0.177344441121138,0.5202800323431175,-0.9733423721381878,-0.8150542438112763,False,False,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True
31,1062,1.4456915278010198,3,1252,3,96,2,2,1,0.4123498482434517,17198,-0.5864173580242138,19,3,2,0,0.14841116175654057,2,3,0.7747243810088977,1.16376230475229,-0.11727146504788616,1.0510571351745928,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
59,326,-0.6954820319532931,3,1254,3,48,2,2,4,-0.002615449085817937,16490,1.0546020870847297,17,3,4,0,0.49372078256854574,2,3,0.177344441121138,-0.8636316179711291,-0.9733423721381878,0.5479958873663928,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43,920,-0.6954820319532931,3,1255,3,96,1,5,4,2.0143463004903293,18625,0.4489506360843417,14,3,2,1,1.3800965132450453,2,3,0.5095018289928678,0.8826704550237439,-0.9733423721381878,0.9049235229276625,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
49,1098,-0.43476288709933963,2,1256,1,85,2,5,3,1.9337353927516556,12124,0.019234092976174,13,3,3,1,1.265486788148442,2,4,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
36,469,-0.6954820319532931,3,1257,3,46,3,1,2,-0.5098084623046434,9256,-0.5864173580242138,12,3,3,0,0.38760875109346676,2,2,0.889725624247082,1.2838236490365953,-0.9733423721381878,0.9049235229276625,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
48,969,-1.0316074699401947,2,1258,4,76,4,1,2,-1.061591339438446,16620,1.0546020870847297,11,3,3,0,-0.3075690972864685,4,2,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
27,1167,-0.43476288709933963,2,1259,1,76,3,1,3,-1.08650120965115,3208,-0.5864173580242138,11,3,2,3,-0.7194887361547153,2,3,-0.026393511770457165,0.009519418526307482,-0.9733423721381878,0.04493463955819317,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29,1329,0.11438560306990991,3,1260,3,82,3,2,4,0.3699862249601104,4204,-0.5864173580242138,11,3,2,2,-0.49876697958303323,2,3,0.177344441121138,-1.7367826544685656,-0.11727146504788616,-1.675043127180746,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
48,715,-1.5053496669764959,3,1263,4,76,2,5,4,1.8974094019445409,8733,1.2848600822687926,12,3,3,0,1.3800965132450453,3,4,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
29,694,-1.5053496669764959,3,1264,4,87,2,4,4,1.7096771750699313,3423,0.4489506360843417,14,3,2,2,0.01194059718201139,2,2,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,1320,1.241978421457346,3,1265,3,89,4,1,3,-1.0463749284801596,21643,-1.6217853521327694,17,3,4,0,-1.711976498306294,5,2,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
44,1099,-0.22173983491699154,3,1267,2,88,3,5,2,1.8931164722557368,8751,1.484318630192897,11,3,3,1,1.4341352725635261,5,3,1.7495945463358997,1.16376230475229,0.7387994420424154,1.3000296076241802,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
33,536,0.48646440151058035,5,1268,4,82,4,3,3,0.7242587753380532,21708,-1.6217853521327694,14,3,4,2,0.14841116175654057,3,3,0.6487547716317403,1.0310406461599277,-0.9733423721381878,1.0510571351745928,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
19,265,1.4915166961003585,3,1269,2,57,4,1,4,-0.8252714669646917,21221,-0.5864173580242138,12,3,4,0,-2.292544621589625,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-0.8150542438112763,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
23,373,-1.5053496669764959,2,1270,4,47,3,1,3,-2.172715318863518,16901,-0.5864173580242138,22,4,4,1,-2.292544621589625,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-0.8150542438112763,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
25,599,1.4456915278010198,1,1273,3,73,1,1,4,-2.30777103372708,8040,-0.5864173580242138,14,3,4,0,-2.292544621589625,4,3,-1.4784079885513208,-1.7367826544685656,-0.11727146504788616,-1.675043127180746,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
26,583,-0.43476288709933963,2,1275,3,53,3,1,4,-0.8863233879899907,9973,-0.5864173580242138,20,4,2,0,-0.1389206128713836,2,2,0.5095018289928678,0.5202800323431175,0.38349791355828505,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
45,1449,-1.0316074699401947,3,1277,1,94,1,5,2,1.942801589976452,2493,0.019234092976174,16,3,1,0,1.4341352725635261,2,3,1.8597983957972617,1.2838236490365953,-0.11727146504788616,1.4079847707358624,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
55,177,0.2520023621193102,1,1278,4,37,2,4,2,1.4507954213740502,25592,-0.5864173580242138,15,3,4,1,1.8057182391886029,3,3,2.266194938078736,1.16376230475229,2.4509412562230186,-1.675043127180746,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True
21,251,0.48646440151058035,2,1279,1,45,2,1,3,-1.0232612494323765,25308,-0.5864173580242138,20,4,3,0,-1.711976498306294,2,1,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
46,168,-0.43476288709933963,2,1280,4,33,2,5,2,1.939999306468366,9946,0.019234092976174,14,3,3,1,1.4341352725635261,2,3,0.889725624247082,0.29061126825485295,-0.9733423721381878,1.0510571351745928,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
34,131,-1.0316074699401947,3,1281,3,86,3,2,1,-0.19920523705678966,6039,-1.6217853521327694,12,3,4,0,-0.9805471649695675,3,3,-0.5622888525337819,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
51,237,0.37510474792386383,3,1282,4,83,3,5,2,2.022486129290736,19196,0.7822646819350587,24,4,1,1,1.6774064270166889,5,2,2.100769248412604,1.2838236490365953,2.0956397277388885,1.3000296076241802,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
59,1429,1.125041707062853,4,1283,4,67,3,3,4,1.0655473739565458,20002,1.2848600822687926,12,3,4,0,1.3800965132450453,6,2,0.6487547716317403,0.8826704550237439,1.2395688206485869,0.3217892224056365,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
34,135,1.1849723829470664,3,1285,3,46,3,2,2,-0.23071745174901107,22534,0.7822646819350587,13,3,3,2,0.6849186648651102,2,4,0.889725624247082,1.0310406461599277,1.2395688206485869,1.3000296076241802,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28,791,-1.5053496669764959,4,1286,4,44,3,1,3,-1.3209195829760405,6842,-1.6217853521327694,11,3,3,0,-0.7194887361547153,2,2,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,-0.31199299600307684,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
44,1199,-0.43476288709933963,2,1288,3,92,4,5,1,1.9717972535730606,17477,-0.5864173580242138,14,3,4,2,1.4341352725635261,4,2,1.9116356489170825,1.16376230475229,2.3712330039469656,1.5992397808308272,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
34,648,0.5881278001062117,3,1289,3,56,2,2,2,-0.21521417587727087,21833,0.7822646819350587,11,3,4,2,0.5925087204653425,5,4,0.7747243810088977,1.16376230475229,-0.11727146504788616,1.0510571351745928,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
35,735,-0.041631410602158754,1,1291,3,66,3,1,3,-0.5876268186495107,6020,-1.6217853521327694,14,3,4,0,-0.9805471649695675,3,3,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
42,603,0.11438560306990991,4,1292,2,78,4,2,2,-1.1758117237772772,5628,1.2848600822687926,16,3,4,0,0.9309836878585396,2,3,-1.4784079885513208,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
43,531,-0.43476288709933963,4,1293,4,56,2,3,4,1.0247507325183087,20364,0.4489506360843417,14,3,4,0,1.265486788148442,3,4,1.6908435170264369,0.8826704550237439,2.4509412562230186,1.9110460185440619,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,429,-1.0316074699401947,4,1294,3,53,3,2,2,0.06540945215665894,2323,1.8176326760436148,11,3,4,0,0.9309836878585396,2,3,1.3500758020611967,1.6745229185690997,1.2395688206485869,1.5072938939994467,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
44,621,0.9242532380931131,3,1295,1,73,3,3,4,0.6502411493695976,14075,-0.5864173580242138,11,3,4,1,0.14841116175654057,2,3,0.7747243810088977,0.8826704550237439,-0.9733423721381878,0.5479958873663928,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
28,193,-1.0316074699401947,3,1296,4,52,2,1,4,-0.4400910360748391,14222,-0.5864173580242138,12,3,2,1,-1.711976498306294,2,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
51,968,-0.041631410602158754,2,1297,2,40,2,1,3,-0.9058216779565957,4257,-1.6217853521327694,14,3,2,0,-0.1389206128713836,6,2,0.35383028348375706,-1.7367826544685656,1.594870349132717,0.9049235229276625,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30,879,0.37510474792386383,2,1298,3,72,3,2,3,-0.14800056783772741,12858,1.484318630192897,18,3,3,0,0.14841116175654057,3,3,0.5095018289928678,0.29061126825485295,-0.11727146504788616,0.9049235229276625,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
29,806,0.11438560306990991,3,1299,2,39,3,1,3,-0.6610963468843541,17285,0.4489506360843417,13,3,1,2,0.14841116175654057,2,3,0.35383028348375706,0.8826704550237439,1.594870349132717,0.9049235229276625,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
28,640,-1.5053496669764959,3,1301,4,84,3,1,1,-1.3735364421425562,4732,0.019234092976174,11,3,2,0,-0.7194887361547153,2,2,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
25,266,-1.5053496669764959,3,1303,4,40,3,1,2,-1.3620030080691672,18830,-0.5864173580242138,18,3,4,0,-1.711976498306294,3,2,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.8150542438112763,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,604,0.2520023621193102,3,1304,3,56,4,2,4,0.27280240150574064,11693,-0.5864173580242138,15,3,3,2,0.14841116175654057,4,4,0.7747243810088977,0.8826704550237439,-0.9733423721381878,1.0510571351745928,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
45,364,1.4915166961003585,3,1306,2,83,3,5,2,1.8804972757349856,13035,0.4489506360843417,22,4,3,0,1.2045474989798381,4,3,-2.39452712456886,-1.7367826544685656,-0.9733423721381878,-1.675043127180746,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False
39,412,0.7682362244210447,4,1307,3,94,2,4,2,1.8001926026199668,17334,1.2848600822687926,13,3,4,2,1.140898923908119,4,3,1.564873907649279,1.16376230475229,2.4509412562230186,-0.31199299600307684,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
58,848,1.3979954351294148,4,1308,1,88,3,1,3,-1.1758117237772772,26076,-0.5864173580242138,12,3,4,2,-1.711976498306294,3,3,-0.9425126477879964,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32,1089,0.11438560306990991,2,1309,4,79,3,2,3,-0.0888916419901363,22845,-0.5864173580242138,18,3,1,1,0.14841116175654057,3,3,0.7747243810088977,0.29061126825485295,-0.11727146504788616,-0.8150542438112763,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
39,360,1.3979954351294148,3,1310,3,93,3,1,1,-0.42575525685727134,22154,-1.6217853521327694,13,3,1,0,-0.49876697958303323,2,3,-0.026393511770457165,-0.3528710041543192,-0.9733423721381878,0.04493463955819317,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
30,1138,-0.041631410602158754,3,1311,1,48,2,2,4,-0.1699649663704553,23631,-1.6217853521327694,12,3,1,1,0.14841116175654057,6,3,0.6487547716317403,-0.3528710041543192,1.429952502512088,0.9049235229276625,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
36,325,0.48646440151058035,4,1312,4,63,3,3,3,0.4734228013176637,5747,0.4489506360843417,12,3,1,0,0.14841116175654057,0,3,0.35383028348375706,0.8826704550237439,-0.11727146504788616,0.9049235229276625,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
46,991,-1.5053496669764959,2,1314,4,44,3,1,1,-0.6236936444463403,22957,1.2848600822687926,12,3,3,0,0.14841116175654057,3,4,0.35383028348375706,0.7144622055422116,1.2395688206485869,0.9049235229276625,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
28,1476,-1.5053496669764959,3,1315,3,55,1,2,4,0.38153559473749604,16392,-1.6217853521327694,11,3,1,3,0.14841116175654057,6,3,0.6487547716317403,1.0310406461599277,1.594870349132717,0.5479958873663928,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,1322,1.6191042775119344,3,1317,4,43,3,4,1,1.7786709382430623,22422,0.7822646819350587,11,3,2,0,1.3800965132450453,2,3,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
40,299,1.4915166961003585,4,1318,4,57,2,3,2,0.8473715053198532,17235,0.019234092976174,12,3,3,0,0.01194059718201139,2,3,-0.026393511770457165,0.29061126825485295,-0.11727146504788616,-1.675043127180746,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
52,1030,-0.22173983491699154,3,1319,2,64,3,3,2,0.736070644464657,21534,1.8176326760436148,19,3,3,0,0.14841116175654057,2,2,0.5095018289928678,0.8826704550237439,1.594870349132717,0.9049235229276625,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
30,634,1.061869997142513,4,1321,2,95,3,3,1,1.2543078092576656,25927,-0.5864173580242138,23,4,4,2,0.01194059718201139,2,3,0.6487547716317403,-0.8636316179711291,-0.9733423721381878,1.0510571351745928,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
39,524,1.125041707062853,2,1322,1,32,3,2,3,-0.20053283390258417,13352,-1.6217853521327694,11,3,1,0,0.01194059718201139,6,3,0.5095018289928678,0.8826704550237439,-0.11727146504788616,0.9049235229276625,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
31,587,-1.0316074699401947,4,1324,4,57,3,3,3,0.9679146814808912,8935,-0.5864173580242138,19,3,1,1,0.14841116175654057,5,2,0.7747243810088977,1.0310406461599277,1.8704636253407945,0.7392508974613572,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,256,0.48646440151058035,2,1329,3,40,1,2,2,0.2586722308047715,22074,-0.5864173580242138,13,3,1,0,1.0044283593335894,4,3,1.564873907649279,-0.3528710041543192,2.0956397277388885,1.1817781057751064,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
31,1060,-1.5053496669764959,3,1331,4,54,3,1,2,-1.2208997215776096,8319,-0.5864173580242138,11,3,1,0,-1.3000568594380468,2,4,-0.5622888525337819,-0.3528710041543192,0.38349791355828505,-0.31199299600307684,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
44,935,-0.6954820319532931,3,1333,1,89,3,1,1,-1.1821707983661949,14669,0.7822646819350587,12,3,3,0,0.14841116175654057,4,4,-0.5622888525337819,-0.3528710041543192,-0.11727146504788616,-0.31199299600307684,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
42,495,-1.0316074699401947,1,1334,3,37,3,4,3,1.8637302989756674,26582,-1.6217853521327694,13,3,4,0,1.140898923908119,3,2,1.6293589179020018,1.0310406461599277,0.38349791355828505,1.3000296076241802,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
55,282,-1.0316074699401947,2,1336,4,58,1,5,3,1.9715618394203414,6992,0.7822646819350587,14,3,4,1,1.265486788148442,5,3,1.564873907649279,1.16376230475229,1.8704636253407945,1.4079847707358624,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
56,206,0.2520023621193102,4,1338,4,99,3,5,2,2.0125908573066296,4022,1.2848600822687926,14,3,1,0,1.8852863291448814,4,3,0.35383028348375706,0.009519418526307482,1.594870349132717,0.9049235229276625,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
40,458,0.9950865624889356,2,1340,3,74,3,1,3,-0.571398240774716,8532,1.8176326760436148,16,3,2,1,-0.49876697958303323,0,3,-0.2673643643857992,-0.3528710041543192,-0.9733423721381878,-1.675043127180746,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,943,0.37510474792386383,3,1344,4,86,3,3,4,0.7456664567031698,5494,-1.6217853521327694,11,3,4,1,0.14841116175654057,0,2,0.6487547716317403,0.8826704550237439,-0.11727146504788616,0.7392508974613572,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
40,523,-1.0316074699401947,3,1346,3,98,3,2,4,-0.15894272011941102,22455,-0.5864173580242138,13,3,3,0,0.01194059718201139,4,3,0.6487547716317403,1.0310406461599277,1.7403381992547586,1.0510571351745928,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
